"date" "close"
"24-Apr-07" 0
"25-Apr-07" 0.751138414817941
"26-Apr-07" 0.951571078662554
"27-Apr-07" 1.25464761201868
"30-Apr-07" 0.377261905597575
"1-May-07" -1.50696985891259
"2-May-07" -1.21071683539636
"3-May-07" 1.09834586438548
"4-May-07" 1.30586362913185
"7-May-07" 2.48112826854353
"8-May-07" 2.25675198397039
"9-May-07" -0.093293117612093
"10-May-07" -1.11264285362993
"11-May-07" -0.52719659686426
"14-May-07" -1.09744514649633
"15-May-07" -1.80493892249599
"16-May-07" -3.0506860628935
"17-May-07" -2.03692075372807
"18-May-07" -1.24453547210414
"21-May-07" -0.507625199509631
"22-May-07" -0.47600216074585
"23-May-07" 0.85829930701211
"24-May-07" 3.79794857901868
"25-May-07" 4.52830380965031
"29-May-07" 5.84176155613172
"30-May-07" 7.13584988629408
"31-May-07" 8.26297935525768
"1-Jun-07" 9.67312770830246
"4-Jun-07" 10.5720257777034
"5-Jun-07" 12.8404436306482
"6-Jun-07" 15.9466809562706
"7-Jun-07" 19.0184208092595
"8-Jun-07" 20.366124335142
"11-Jun-07" 21.8530708383289
"12-Jun-07" 23.2278320111253
"13-Jun-07" 23.1125823393923
"14-Jun-07" 22.9080671794469
"15-Jun-07" 24.2246883665588
"18-Jun-07" 25.5925071572278
"19-Jun-07" 27.6973979839642
"20-Jun-07" 29.9263132724143
"21-Jun-07" 30.1192672466052
"22-Jun-07" 30.3321073355427
"25-Jun-07" 28.3784834049054
"26-Jun-07" 26.3638624337821
"27-Jun-07" 25.3169102602582
"28-Jun-07" 24.1878388593597
"29-Jun-07" 22.1572624116958
"2-Jul-07" 19.7057286951627
"3-Jul-07" 16.8531969452658
"5-Jul-07" 12.2533090111536
"6-Jul-07" 9.27564291309671
"9-Jul-07" 6.40198327298552
"10-Jul-07" 5.69259942574103
"11-Jul-07" 4.62788205831239
"12-Jul-07" 3.24040351979086
"13-Jul-07" 2.7041730983818
"16-Jul-07" 3.97414345120221
"17-Jul-07" 3.37293017038603
"18-Jul-07" 1.64303772061156
"19-Jul-07" 0.0313224964411896
"20-Jul-07" 0.354316253924915
"23-Jul-07" 0.168637748223739
"24-Jul-07" -0.357930223623621
"25-Jul-07" -1.82056893532904
"26-Jul-07" -1.57293634354794
"27-Jul-07" -1.72550908811538
"30-Jul-07" -2.48245829291729
"31-Jul-07" -4.5438971803567
"1-Aug-07" -5.61720624777807
"2-Aug-07" -6.03093019212997
"3-Aug-07" -7.2915540394728
"6-Aug-07" -10.3012177928682
"7-Aug-07" -9.90471409219023
"8-Aug-07" -10.0449161375843
"9-Aug-07" -9.10794576807599
"10-Aug-07" -7.69309096279325
"13-Aug-07" -5.99404148147852
"14-Aug-07" -4.21586744262933
"15-Aug-07" -3.42357784103675
"16-Aug-07" -4.1406325514051
"17-Aug-07" -5.03565594211749
"20-Aug-07" -4.53948269433558
"21-Aug-07" -5.18314462459923
"22-Aug-07" -6.75179514840456
"23-Aug-07" -7.58398269797173
"24-Aug-07" -8.51592543731841
"27-Aug-07" -9.01328315447237
"28-Aug-07" -8.97307447468401
"29-Aug-07" -9.8564752818545
"30-Aug-07" -10.0076850069211
"31-Aug-07" -11.2237245298342
"4-Sep-07" -10.9286411182333
"5-Sep-07" -11.049055224155
"6-Sep-07" -9.74588867840358
"7-Sep-07" -8.3840680600676
"10-Sep-07" -6.22235091364444
"11-Sep-07" -4.81080784532171
"12-Sep-07" -5.43751775294328
"13-Sep-07" -5.81010998970124
"14-Sep-07" -4.9765314140445
"17-Sep-07" -3.34273007374255
"18-Sep-07" 0.352304178397695
"19-Sep-07" 1.82911991699332
"20-Sep-07" 2.49330249773533
"21-Sep-07" 3.88430773307691
"24-Sep-07" 5.19780508810215
"25-Sep-07" 6.84925377292986
"26-Sep-07" 6.97658104145072
"27-Sep-07" 6.41673958586505
"28-Sep-07" 5.4256622352716
"1-Oct-07" 4.61222283365158
"2-Oct-07" 4.66321284252294
"3-Oct-07" 3.37971582885191
"4-Oct-07" 2.58021830944268
"5-Oct-07" 1.27248740064805
"8-Oct-07" 0.292879207172661
"9-Oct-07" -0.389895788695007
"10-Oct-07" -1.96717374216929
"11-Oct-07" -4.33322294057264
"12-Oct-07" -5.65158108256006
"15-Oct-07" -6.86922256293415
"16-Oct-07" -4.72496426752265
"17-Oct-07" -4.67566657042461
"18-Oct-07" -4.09531893641635
"19-Oct-07" -4.61965353183475
"22-Oct-07" -4.4458338774597
"23-Oct-07" -6.39263993297306
"24-Oct-07" -6.24247321413643
"25-Oct-07" -6.08225187407842
"26-Oct-07" -4.73824033901759
"29-Oct-07" -3.38868176247185
"30-Oct-07" -2.22012995108825
"31-Oct-07" -3.4095534899777
"1-Nov-07" -5.5890041450945
"2-Nov-07" -6.57769715404453
"5-Nov-07" -7.77037832288014
"6-Nov-07" -9.41493023756119
"7-Nov-07" -8.92907874147313
"8-Nov-07" -9.38342820727685
"9-Nov-07" -10.3375578340694
"12-Nov-07" -11.5001157934184
"13-Nov-07" -14.1667708870981
"14-Nov-07" -15.0123702083983
"15-Nov-07" -15.1969345521688
"16-Nov-07" -16.8993809749165
"19-Nov-07" -17.6387107079214
"20-Nov-07" -19.5674729315032
"21-Nov-07" -20.0203308816001
"23-Nov-07" -19.6016825476436
"26-Nov-07" -20.4599678444083
"27-Nov-07" -21.2130318273943
"28-Nov-07" -22.660880689422
"29-Nov-07" -22.1713683114619
"30-Nov-07" -21.7494395809252
"3-Dec-07" -21.6555190178374
"4-Dec-07" -22.2895143496464
"5-Dec-07" -24.2869146524761
"6-Dec-07" -26.8953954174273
"7-Dec-07" -29.9105765764704
"10-Dec-07" -32.9975616909388
"11-Dec-07" -34.6528641636682
"12-Dec-07" -35.1700120255714
"13-Dec-07" -35.4620362101822
"14-Dec-07" -35.5313438388095
"17-Dec-07" -36.1230935053055
"18-Dec-07" -35.4221598586874
"19-Dec-07" -34.8476855618126
"20-Dec-07" -32.8007477938256
"21-Dec-07" -30.4441004259805
"24-Dec-07" -29.3273438057116
"26-Dec-07" -27.9498304672533
"27-Dec-07" -27.3096314408906
"28-Dec-07" -26.474265158584
"31-Dec-07" -26.8701961747087
"2-Jan-08" -27.4335579455593
"3-Jan-08" -29.2153511076352
"4-Jan-08" -30.9148575530494
"7-Jan-08" -34.2680975254679
"8-Jan-08" -36.3334818674072
"9-Jan-08" -37.1628226595139
"10-Jan-08" -37.2087657870849
"11-Jan-08" -36.7812238795437
"14-Jan-08" -36.4968155399624
"15-Jan-08" -35.1528572959155
"16-Jan-08" -35.4817303158611
"17-Jan-08" -36.0265714567036
"18-Jan-08" -36.909323396446
"22-Jan-08" -37.4421294272499
"23-Jan-08" -38.055946171512
"24-Jan-08" -38.8601316042508
"25-Jan-08" -40.2452668026357
"28-Jan-08" -40.9462484738753
"29-Jan-08" -40.7127238380534
"30-Jan-08" -39.4942176936033
"31-Jan-08" -39.6023898738776
"1-Feb-08" -39.2033300231124
"4-Feb-08" -38.5662978158168
"5-Feb-08" -37.1089360592569
"6-Feb-08" -37.3123783584961
"7-Feb-08" -37.7915292847235
"8-Feb-08" -36.6997894716374
"11-Feb-08" -37.3539751084345
"12-Feb-08" -38.0230201513925
