"date" "close"
"24-Apr-07" 0
"25-Apr-07" 1.864437749868
"26-Apr-07" 2.16710124509978
"27-Apr-07" 3.72288046616405
"30-Apr-07" 3.23500234884291
"1-May-07" 3.44745329160115
"2-May-07" 4.37542910461634
"3-May-07" 3.24787194174936
"4-May-07" 2.86955792623427
"7-May-07" 2.87500027877965
"8-May-07" 0.617730793350376
"9-May-07" -0.392319173669188
"10-May-07" 0.264257174532949
"11-May-07" -0.0442508605078246
"14-May-07" -0.22350278793383
"15-May-07" 0.0579767277497927
"16-May-07" 1.10463094046156
"17-May-07" 1.83869877695405
"18-May-07" 1.43541025305484
"21-May-07" 1.00392470909827
"22-May-07" 1.58251860060196
"23-May-07" 1.41651575493953
"24-May-07" 2.31553354692891
"25-May-07" 2.20307318275487
"29-May-07" 3.52622188766474
"30-May-07" 3.95724326477513
"31-May-07" 4.50301448807822
"1-Jun-07" 6.10922835999057
"4-Jun-07" 7.54071014338476
"5-Jun-07" 8.19468652955953
"6-Jun-07" 8.71015182902184
"7-Jun-07" 11.9976866619868
"8-Jun-07" 14.4353591424597
"11-Jun-07" 15.1283781040336
"12-Jun-07" 15.7606070351614
"13-Jun-07" 15.8343004358992
"14-Jun-07" 16.9172211111994
"15-Jun-07" 17.6085996162449
"18-Jun-07" 16.4635385902356
"19-Jun-07" 16.6763503234808
"20-Jun-07" 16.4780478516602
"21-Jun-07" 16.9975370378563
"22-Jun-07" 17.191193531185
"25-Jun-07" 17.0947251324421
"26-Jun-07" 17.450083075807
"27-Jun-07" 17.9623782387642
"28-Jun-07" 18.8646322658997
"29-Jun-07" 19.8165638566114
"2-Jul-07" 19.3032218501433
"3-Jul-07" 17.3879889950833
"5-Jul-07" 15.502999488378
"6-Jul-07" 14.0137722172755
"9-Jul-07" 12.5318789679902
"10-Jul-07" 12.0653810469993
"11-Jul-07" 12.2251054623935
"12-Jul-07" 11.7044056119772
"13-Jul-07" 12.5589602045166
"16-Jul-07" 11.6297954973198
"17-Jul-07" 10.1215832587017
"18-Jul-07" 10.0730964413013
"19-Jul-07" 11.2526006811827
"20-Jul-07" 10.220602617501
"23-Jul-07" 9.24494190025522
"24-Jul-07" 8.51291045546622
"25-Jul-07" 7.77854478450921
"26-Jul-07" 6.64063438223549
"27-Jul-07" 6.46732778600523
"30-Jul-07" 6.71656579393984
"31-Jul-07" 5.62271620597332
"1-Aug-07" 6.66103032672166
"2-Aug-07" 7.60046526646475
"3-Aug-07" 10.325803963838
"6-Aug-07" 11.5639515702238
"7-Aug-07" 11.7585152938785
"8-Aug-07" 11.3667480644224
"9-Aug-07" 9.23899715190642
"10-Aug-07" 9.26629533318057
"13-Aug-07" 10.6098524953256
"14-Aug-07" 12.4784559203109
"15-Aug-07" 14.3332332831168
"16-Aug-07" 14.7946664662844
"17-Aug-07" 13.2701101417246
"20-Aug-07" 13.8306585758077
"21-Aug-07" 14.4927464795941
"22-Aug-07" 14.293487703027
"23-Aug-07" 13.4387512283222
"24-Aug-07" 11.6276331679171
"27-Aug-07" 10.300477292885
"28-Aug-07" 8.0771356567999
"29-Aug-07" 6.18533511087054
"30-Aug-07" 4.34533678320549
"31-Aug-07" 3.31208823696524
"4-Sep-07" 3.78211933427585
"5-Sep-07" 4.09730817711416
"6-Sep-07" 5.12548756139431
"7-Sep-07" 7.1729583224838
"10-Sep-07" 9.0148358630124
"11-Sep-07" 9.41925427396458
"12-Sep-07" 9.79135272084076
"13-Sep-07" 9.59873245959916
"14-Sep-07" 8.36715824495704
"17-Sep-07" 8.35964333905097
"18-Sep-07" 10.4698448426243
"19-Sep-07" 11.2017482608593
"20-Sep-07" 11.0104255156273
"21-Sep-07" 10.9542921039535
"24-Sep-07" 10.8252621317854
"25-Sep-07" 11.100352379069
"26-Sep-07" 11.587147053764
"27-Sep-07" 10.5944526374297
"28-Sep-07" 9.38914328387033
"1-Oct-07" 7.59331570358957
"2-Oct-07" 5.89047058394565
"3-Oct-07" 2.82893168630086
"4-Oct-07" -0.892481224011686
"5-Oct-07" -2.81058628071384
"8-Oct-07" -5.27195333831791
"9-Oct-07" -7.56781155287303
"10-Oct-07" -11.6572274898261
"11-Oct-07" -13.3329252509323
"12-Oct-07" -14.4672219612005
"15-Oct-07" -14.390504326819
"16-Oct-07" -14.3930546039929
"17-Oct-07" -13.5114418213549
"18-Oct-07" -12.6875088788942
"19-Oct-07" -12.6307157479177
"22-Oct-07" -11.950217339822
"23-Oct-07" -11.521449047709
